subcatchment_id,rain_gage_id,outlet_node,area,impervious_percent,width,slope,curb_length,snow_pack,polygon_points,subarea_params,infiltration_params,model_version,is_added
G73F006_8172,rg5425,G73F006,0.5720000000000001,29.810000000000002,77.058,0.03,0.0,,"[[""582936.020"", ""6133077.686""], [""582930.599"", ""6133048.582""], [""582931.983"", ""6133029.604""], [""582923.505"", ""6133003.446""], [""582951.541"", ""6132997.690""], [""582940.769"", ""6132947.223""], [""582933.380"", ""6132948.740""], [""582919.012"", ""6132951.690""], [""582891.595"", ""6132957.319""], [""582874.968"", ""6132960.383""], [""582877.811"", ""6132976.204""], [""582884.612"", ""6133011.650""], [""582891.310"", ""6133010.193""], [""582893.408"", ""6133022.854""], [""582901.752"", ""6133045.609""], [""582915.610"", ""6133083.616""], [""582936.020"", ""6133077.686""]]","[""G73F006_8172"", ""0.0033549993934247242"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F006_8172"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F006_8173,rg5425,G73F006,0.265,15.13,30.186,0.03,0.0,,"[[""582915.610"", ""6133083.616""], [""582901.752"", ""6133045.609""], [""582893.408"", ""6133022.854""], [""582891.310"", ""6133010.193""], [""582884.612"", ""6133011.650""], [""582877.811"", ""6132976.204""], [""582874.968"", ""6132960.383""], [""582863.564"", ""6132962.744""], [""582861.315"", ""6132963.209""], [""582869.249"", ""6133009.637""], [""582870.351"", ""6133015.546""], [""582872.403"", ""6133026.345""], [""582872.992"", ""6133029.434""], [""582887.768"", ""6133090.721""], [""582903.839"", ""6133087.036""], [""582915.610"", ""6133083.616""]]","[""G73F006_8173"", ""0.0013142569452869101"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F006_8173"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F007_8174,rg5425,G73F007,0.17800000000000002,35.980000000000004,86.693,0.03,0.0,,"[[""583049.108"", ""6133122.932""], [""583041.707"", ""6133092.792""], [""583033.855"", ""6133085.633""], [""583026.473"", ""6133054.486""], [""583017.417"", ""6133057.304""], [""583002.351"", ""6133061.009""], [""583011.588"", ""6133099.184""], [""583019.520"", ""6133102.341""], [""583026.004"", ""6133128.468""], [""583049.108"", ""6133122.932""]]","[""G73F007_8174"", ""0.0037744940488225695"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F007_8174"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F008_8175,rg5425,G73F008,0.504,34.36,190.796,0.03,0.0,,"[[""583060.380"", ""6133119.790""], [""583070.358"", ""6133117.010""], [""583073.239"", ""6133116.411""], [""583089.329"", ""6133111.731""], [""583096.722"", ""6133091.886""], [""583105.778"", ""6133089.068""], [""583123.890"", ""6133083.422""], [""583116.169"", ""6133069.273""], [""583095.815"", ""6133036.872""], [""583078.728"", ""6133041.532""], [""583035.529"", ""6133051.669""], [""583026.473"", ""6133054.486""], [""583033.855"", ""6133085.633""], [""583041.707"", ""6133092.792""], [""583049.108"", ""6133122.932""], [""583060.380"", ""6133119.790""]]","[""G73F008_8175"", ""0.00830699556526076"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F008_8175"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F010_8176,rg5425,G73F010,0.303,26.770000000000003,607.939,0.03,0.0,,"[[""582964.533"", ""6133152.245""], [""582947.610"", ""6133074.261""], [""582936.020"", ""6133077.686""], [""582915.610"", ""6133083.616""], [""582916.186"", ""6133085.197""], [""582904.349"", ""6133088.399""], [""582904.060"", ""6133088.477""], [""582905.529"", ""6133091.553""], [""582911.378"", ""6133103.796""], [""582919.409"", ""6133124.608""], [""582929.150"", ""6133149.681""], [""582932.829"", ""6133160.213""], [""582964.533"", ""6133152.245""]]","[""G73F010_8176"", ""0.026468828366155793"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F010_8176"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F020_8177,rg5425,G73F020,0.171,27.769999999999996,74.441,0.03,0.0,,"[[""582932.829"", ""6133160.213""], [""582929.150"", ""6133149.681""], [""582919.409"", ""6133124.608""], [""582911.378"", ""6133103.796""], [""582905.529"", ""6133091.553""], [""582904.060"", ""6133088.477""], [""582904.349"", ""6133088.399""], [""582916.186"", ""6133085.197""], [""582915.610"", ""6133083.616""], [""582903.839"", ""6133087.036""], [""582887.768"", ""6133090.721""], [""582910.185"", ""6133170.159""], [""582931.367"", ""6133160.580""], [""582932.829"", ""6133160.213""]]","[""G73F020_8177"", ""0.00324105881084287"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F020_8177"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F030_8178,rg5425,G73F030,0.189,20.550000000000004,13.463,0.03,0.0,,"[[""582887.768"", ""6133090.721""], [""582872.992"", ""6133029.434""], [""582872.403"", ""6133026.345""], [""582847.380"", ""6133033.263""], [""582847.726"", ""6133034.662""], [""582850.810"", ""6133054.492""], [""582854.327"", ""6133077.209""], [""582857.806"", ""6133099.661""], [""582865.641"", ""6133097.283""], [""582887.768"", ""6133090.721""]]","[""G73F030_8178"", ""0.0005861605132974779"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F030_8178"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F030_8179,rg5425,G73F030,0.197,32.24000000000001,354.954,0.03,0.0,,"[[""582910.185"", ""6133170.159""], [""582887.768"", ""6133090.721""], [""582865.641"", ""6133097.283""], [""582857.806"", ""6133099.661""], [""582857.970"", ""6133100.718""], [""582866.023"", ""6133098.581""], [""582867.046"", ""6133098.309""], [""582867.776"", ""6133104.529""], [""582869.177"", ""6133116.476""], [""582874.589"", ""6133133.600""], [""582880.642"", ""6133152.509""], [""582885.052"", ""6133166.488""], [""582887.297"", ""6133171.725""], [""582888.157"", ""6133173.699""], [""582889.432"", ""6133176.622""], [""582910.185"", ""6133170.159""]]","[""G73F030_8179"", ""0.015454209228031864"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F030_8179"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F040_8180,rg5425,G73F040,0.361,34.330000000000005,158.85,0.03,0.0,,"[[""582889.432"", ""6133176.622""], [""582888.157"", ""6133173.699""], [""582887.297"", ""6133171.725""], [""582885.052"", ""6133166.488""], [""582880.642"", ""6133152.509""], [""582874.589"", ""6133133.600""], [""582869.177"", ""6133116.476""], [""582867.776"", ""6133104.529""], [""582867.046"", ""6133098.309""], [""582866.023"", ""6133098.581""], [""582857.970"", ""6133100.718""], [""582857.806"", ""6133099.661""], [""582822.381"", ""6133110.415""], [""582847.778"", ""6133190.909""], [""582889.054"", ""6133176.740""], [""582889.432"", ""6133176.622""]]","[""G73F040_8180"", ""0.006916110639330341"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F040_8180"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F042_8181,rg5425,G73F042,0.449,27.17,70.278,0.03,0.0,,"[[""582889.432"", ""6133176.622""], [""582889.054"", ""6133176.740""], [""582847.778"", ""6133190.909""], [""582819.593"", ""6133200.349""], [""582796.420"", ""6133208.892""], [""582794.405"", ""6133231.812""], [""582791.789"", ""6133261.615""], [""582793.621"", ""6133260.858""], [""582801.856"", ""6133257.441""], [""582831.208"", ""6133244.835""], [""582840.354"", ""6133240.266""], [""582857.741"", ""6133230.936""], [""582859.596"", ""6133229.604""], [""582860.818"", ""6133223.950""], [""582871.014"", ""6133217.437""], [""582875.727"", ""6133219.232""], [""582902.758"", ""6133207.387""], [""582895.688"", ""6133190.975""], [""582889.432"", ""6133176.622""]]","[""G73F042_8181"", ""0.0030598075134457524"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F042_8181"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F042_8182,rg5425,G73F042,0.133,47.73,42.3,0.03,0.0,,"[[""582812.561"", ""6133257.445""], [""582892.213"", ""6133218.800""], [""582905.315"", ""6133209.962""], [""582919.581"", ""6133200.339""], [""582910.185"", ""6133170.159""], [""582889.432"", ""6133176.622""], [""582895.688"", ""6133190.975""], [""582902.758"", ""6133207.387""], [""582875.727"", ""6133219.232""], [""582871.014"", ""6133217.437""], [""582860.818"", ""6133223.950""], [""582859.596"", ""6133229.604""], [""582857.741"", ""6133230.936""], [""582840.354"", ""6133240.266""], [""582831.208"", ""6133244.835""], [""582801.856"", ""6133257.441""], [""582793.621"", ""6133260.858""], [""582791.789"", ""6133261.615""], [""582791.249"", ""6133267.779""], [""582812.561"", ""6133257.445""]]","[""G73F042_8182"", ""0.0018416838529661528"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F042_8182"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F050_8183,rg5425,G73F050,0.274,43.62,90.225,0.03,0.0,,"[[""582847.778"", ""6133190.909""], [""582822.381"", ""6133110.415""], [""582790.240"", ""6133117.774""], [""582800.454"", ""6133156.976""], [""582809.271"", ""6133166.146""], [""582819.593"", ""6133200.349""], [""582847.778"", ""6133190.909""]]","[""G73F050_8183"", ""0.003928272473613975"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F050_8183"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F060_8184,rg5425,G73F060,0.192,31.170000000000005,141.855,0.03,0.0,,"[[""582819.593"", ""6133200.349""], [""582809.271"", ""6133166.146""], [""582800.454"", ""6133156.976""], [""582790.240"", ""6133117.774""], [""582771.131"", ""6133123.390""], [""582796.420"", ""6133208.892""], [""582819.593"", ""6133200.349""]]","[""G73F060_8184"", ""0.006176171701241457"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F060_8184"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F070_8185,rg5425,G73F070,0.428,38.62,216.088,0.03,0.0,,"[[""582771.131"", ""6133123.390""], [""582762.997"", ""6133125.857""], [""582711.822"", ""6133139.212""], [""582725.832"", ""6133188.479""], [""582752.821"", ""6133189.017""], [""582764.518"", ""6133204.252""], [""582796.420"", ""6133208.892""], [""582771.131"", ""6133123.390""]]","[""G73F070_8185"", ""0.009408174478008275"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F070_8185"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F071_8186,rg5425,G73F071,0.257,34.75,122.499,0.03,0.0,,"[[""582796.420"", ""6133208.892""], [""582764.518"", ""6133204.252""], [""582752.821"", ""6133189.017""], [""582725.832"", ""6133188.479""], [""582716.765"", ""6133192.303""], [""582712.104"", ""6133225.202""], [""582794.405"", ""6133231.812""], [""582796.420"", ""6133208.892""]]","[""G73F071_8186"", ""0.005333438068664321"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F071_8186"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F072_8187,rg5425,G73F072,0.429,29.78,183.576,0.03,0.0,,"[[""582791.789"", ""6133261.615""], [""582794.405"", ""6133231.812""], [""582712.104"", ""6133225.202""], [""582710.867"", ""6133237.180""], [""582705.956"", ""6133299.497""], [""582725.493"", ""6133290.762""], [""582726.039"", ""6133290.527""], [""582749.904"", ""6133279.753""], [""582769.635"", ""6133270.775""], [""582791.789"", ""6133261.615""]]","[""G73F072_8187"", ""0.007992646690120911"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F072_8187"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F080_8188,rg5425,G73F080,0.282,34.26,89.27799999999998,0.03,0.0,,"[[""582710.867"", ""6133237.180""], [""582712.104"", ""6133225.202""], [""582716.765"", ""6133192.303""], [""582725.832"", ""6133188.479""], [""582711.822"", ""6133139.212""], [""582692.713"", ""6133144.828""], [""582674.601"", ""6133150.464""], [""582699.849"", ""6133237.956""], [""582710.867"", ""6133237.180""]]","[""G73F080_8188"", ""0.003887041395392723"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F080_8188"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F090_8189,rg5425,G73F090,0.365,29.15,632.622,0.03,0.0,,"[[""582699.849"", ""6133237.956""], [""582674.601"", ""6133150.464""], [""582640.438"", ""6133158.788""], [""582635.456"", ""6133159.805""], [""582661.650"", ""6133248.203""], [""582699.849"", ""6133237.956""]]","[""G73F090_8189"", ""0.02754349225605564"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F090_8189"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F100_8190,rg5425,G73F100,0.364,29.98,2600.981,0.03,0.0,,"[[""582640.539"", ""6133253.819""], [""582661.650"", ""6133248.203""], [""582635.456"", ""6133159.805""], [""582603.442"", ""6133169.088""], [""582597.176"", ""6133170.836""], [""582623.452"", ""6133258.439""], [""582640.539"", ""6133253.819""]]","[""G73F100_8190"", ""0.11324313734212195"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F100_8190"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F110_8191,rg5425,G73F110,0.401,38.76,707.17,0.03,0.0,,"[[""582623.452"", ""6133258.439""], [""582597.176"", ""6133170.836""], [""582580.112"", ""6133175.585""], [""582558.053"", ""6133181.979""], [""582568.217"", ""6133220.342""], [""582565.020"", ""6133230.270""], [""582576.198"", ""6133271.493""], [""582594.410"", ""6133260.858""], [""582598.445"", ""6133258.937""], [""582605.360"", ""6133263.079""], [""582623.452"", ""6133258.439""]]","[""G73F110_8191"", ""0.030789209699812633"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F110_8191"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F111_8192,rg5425,G73F111,0.109,29.13,29.097,0.03,0.0,,"[[""582641.067"", ""6133277.786""], [""582640.539"", ""6133253.819""], [""582623.452"", ""6133258.439""], [""582605.360"", ""6133263.079""], [""582598.445"", ""6133258.937""], [""582594.410"", ""6133260.858""], [""582576.198"", ""6133271.493""], [""582588.213"", ""6133270.735""], [""582597.190"", ""6133271.911""], [""582608.898"", ""6133286.139""], [""582641.067"", ""6133277.786""]]","[""G73F111_8192"", ""0.001266843382263739"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F111_8192"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F112_8193,rg5425,G73F112,0.35200000000000004,34.330000000000005,447.194,0.03,0.0,,"[[""582640.060"", ""6133328.307""], [""582641.067"", ""6133277.786""], [""582608.898"", ""6133286.139""], [""582597.190"", ""6133271.911""], [""582588.213"", ""6133270.735""], [""582576.198"", ""6133271.493""], [""582590.618"", ""6133349.825""], [""582600.311"", ""6133345.540""], [""582612.361"", ""6133340.311""], [""582638.162"", ""6133329.130""], [""582640.060"", ""6133328.307""]]","[""G73F112_8193"", ""0.019470212031757587"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F112_8193"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F113_8194,rg5425,G73F113,0.3720000000000001,39.260000000000005,173.615,0.03,0.0,,"[[""582590.618"", ""6133349.825""], [""582576.198"", ""6133271.493""], [""582536.995"", ""6133281.709""], [""582528.944"", ""6133284.546""], [""582552.628"", ""6133366.621""], [""582570.575"", ""6133358.685""], [""582590.444"", ""6133349.902""], [""582590.618"", ""6133349.825""]]","[""G73F113_8194"", ""0.007558958442853869"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F113_8194"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F114_8195,rg5425,G73F114,0.353,25.18,165.731,0.03,0.0,,"[[""582552.628"", ""6133366.621""], [""582528.944"", ""6133284.546""], [""582494.122"", ""6133294.083""], [""582484.723"", ""6133296.725""], [""582494.982"", ""6133332.868""], [""582507.913"", ""6133336.125""], [""582519.835"", ""6133381.225""], [""582551.164"", ""6133367.268""], [""582552.628"", ""6133366.621""]]","[""G73F114_8195"", ""0.007215699920471242"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F114_8195"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F115_8196,rg5425,G73F115,0.65,26.860000000000007,432.977,0.03,0.0,,"[[""582519.835"", ""6133381.225""], [""582507.913"", ""6133336.125""], [""582494.982"", ""6133332.868""], [""582484.723"", ""6133296.725""], [""582478.670"", ""6133298.546""], [""582438.450"", ""6133309.748""], [""582415.354"", ""6133315.325""], [""582424.662"", ""6133349.468""], [""582443.592"", ""6133352.842""], [""582453.007"", ""6133382.027""], [""582457.388"", ""6133408.263""], [""582458.503"", ""6133407.804""], [""582461.911"", ""6133406.308""], [""582504.278"", ""6133387.995""], [""582504.425"", ""6133387.932""], [""582519.785"", ""6133381.247""], [""582519.835"", ""6133381.225""]]","[""G73F115_8196"", ""0.018851223394934422"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F115_8196"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F116_8197,rg5425,G73F116,0.402,35.69,443.229,0.03,0.0,,"[[""582453.007"", ""6133382.027""], [""582443.592"", ""6133352.842""], [""582424.662"", ""6133349.468""], [""582415.354"", ""6133315.325""], [""582397.254"", ""6133319.924""], [""582376.143"", ""6133325.500""], [""582369.139"", ""6133327.482""], [""582378.404"", ""6133362.541""], [""582375.266"", ""6133369.481""], [""582380.826"", ""6133391.586""], [""582414.989"", ""6133383.272""], [""582423.865"", ""6133389.445""], [""582453.007"", ""6133382.027""]]","[""G73F116_8197"", ""0.019297581382182863"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F116_8197"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F117_8198,rg5425,G73F117,0.257,42.25,144.764,0.03,0.0,,"[[""582457.388"", ""6133408.263""], [""582453.007"", ""6133382.027""], [""582423.865"", ""6133389.445""], [""582414.989"", ""6133383.272""], [""582380.826"", ""6133391.586""], [""582381.762"", ""6133394.603""], [""582387.362"", ""6133414.716""], [""582392.245"", ""6133436.055""], [""582393.494"", ""6133435.510""], [""582428.591"", ""6133420.462""], [""582442.333"", ""6133414.464""], [""582457.388"", ""6133408.263""]]","[""G73F117_8198"", ""0.006302825562430075"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F117_8198"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F120_8199,rg5425,G73F120,0.368,31.669999999999995,342.944,0.03,0.0,,"[[""582576.198"", ""6133271.493""], [""582565.020"", ""6133230.270""], [""582568.217"", ""6133220.342""], [""582558.053"", ""6133181.979""], [""582530.228"", ""6133189.085""], [""582518.751"", ""6133192.233""], [""582529.034"", ""6133229.553""], [""582526.761"", ""6133243.513""], [""582536.995"", ""6133281.709""], [""582576.198"", ""6133271.493""]]","[""G73F120_8199"", ""0.014931310337390648"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F120_8199"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F130_8200,rg5425,G73F130,0.579,31.1,2391.028,0.03,0.0,,"[[""582484.723"", ""6133296.725""], [""582494.122"", ""6133294.083""], [""582528.944"", ""6133284.546""], [""582536.995"", ""6133281.709""], [""582526.761"", ""6133243.513""], [""582529.034"", ""6133229.553""], [""582518.751"", ""6133192.233""], [""582490.636"", ""6133199.792""], [""582464.490"", ""6133206.163""], [""582456.473"", ""6133208.115""], [""582456.413"", ""6133211.112""], [""582478.670"", ""6133298.546""], [""582484.723"", ""6133296.725""]]","[""G73F130_8200"", ""0.10410207233073179"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F130_8200"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
